throughput_tok_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_ms,hit_rate,req_per_s,pd,conc,policy,sla_pass
683.6786614425125,1.9713080168776287,6.224472573840103,8.83578059071715,9.892000000000074,0.2618632566908779,0.4700849757833791,agg6,8,rr,False
703.360507260065,2.794936708860405,6.399999999999636,8.644050632911785,9.374400000000184,0.2288831235453683,0.4836178539267382,agg6,8,ll,False
760.7253197444493,0.09721518987362288,0.8182278481008325,1.9281012658229884,10.188000000000052,0.8420795126015403,0.523060852528805,agg6,8,kv-nvda,True
751.4092893817771,0.09721518987362288,0.8020253164559108,1.9010970464132697,10.267200000000042,0.8443790829239617,0.5166553199966151,agg6,8,kv-t-c0.7,True
774.7942426146419,1.9740084388186006,6.297383966244524,8.860084388185896,17.849639999999976,0.2618632566908779,0.5327343872457997,agg6,16,rr,False
1150.5583738969003,2.773333333333312,6.4837130801688545,8.687257383966426,11.471999999999833,0.23272669434427104,0.7911029491391651,agg6,16,ll,False
1172.3105398806706,0.09991561181436737,0.8614345991559276,2.00911392405078,12.103819999999994,0.8374198989850353,0.8060593416615555,agg6,16,kv-nvda,True
1131.8241886434485,0.09991561181413999,0.8209282700422591,2.0388185654007884,12.204880000000022,0.8397776602801884,0.7782216651122381,agg6,16,kv-t-c0.7,True
575.9079484895861,1.9956118143459207,6.28388185654012,8.849282700422009,28.106959999999532,0.2618632566908779,0.395983799535254,agg6,24,rr,False
1388.0719356852276,2.7328270042194163,6.454008438818619,8.63324894514767,13.777860000000159,0.24336309136005538,0.9544129414474128,agg6,24,ll,False
846.8869678574769,0.09991561181436737,0.947848101265663,2.9947679324895944,17.47164000000002,0.8293347767737236,0.5823040299905814,agg6,24,kv-nvda,True
603.3630045820861,0.10261603375511186,1.0774683544304935,2.9947679324895944,22.95025999999975,0.832466820306048,0.41486139526296467,agg6,24,kv-t-c0.7,False
473.4874154255666,1.9713080168776287,6.291983122362581,8.849282700422009,41.419259999999674,0.2618632566908779,0.32556130937952044,agg6,32,rr,False
1087.7806047678675,2.7814345991562277,6.345991561181336,8.83578059071715,17.883979999999916,0.2355947106003186,0.7479381002926468,agg6,32,ll,False
