throughput_tok_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_ms,hit_rate,req_per_s,pd,conc,policy,sla_pass
683.6786614425125,1.9713080168776287,6.224472573840103,8.83578059071715,9.892000000000074,0.2618632566908779,0.4700849757833791,agg6,8,rr,False
703.360507260065,2.794936708860405,6.399999999999636,8.644050632911785,9.374400000000184,0.2288831235453683,0.4836178539267382,agg6,8,ll,False
760.7253197444493,0.09721518987362288,0.8182278481008325,1.9281012658229884,10.188000000000052,0.8420795126015403,0.523060852528805,agg6,8,kv-nvda,True
757.63634471874,0.09721518987362288,0.7912236286920233,1.8983966244722978,10.277600000000023,0.8440237756904587,0.5209369296509251,agg6,8,kv-s1.5-c0.8,True
755.2265029055759,0.09991561181413999,0.8047257383964279,1.9010970464132697,10.221600000000056,0.8456841581124035,0.519279966381086,agg6,8,kv-s3.0-c0.8,True
760.7253197444493,0.09721518987362288,0.8182278481008325,1.9281012658229884,10.188000000000052,0.8420795126015403,0.523060852528805,agg6,8,kv-t-c0.5,True
757.63634471874,0.09721518987362288,0.7912236286920233,1.8983966244722978,10.277600000000023,0.8440237756904587,0.5209369296509251,agg6,8,kv-t-c0.6,True
751.4092893817771,0.09721518987362288,0.8020253164559108,1.9010970464132697,10.267200000000042,0.8443790829239617,0.5166553199966151,agg6,8,kv-t-c0.7,True
760.4443042679678,0.09721518987362288,0.8101265822788264,2.00911392405078,10.264000000000033,0.8451563317597429,0.5228676314135257,agg6,8,kv-t-c0.8,True
760.7367644885536,0.09721518987362288,0.8128270042197983,1.9281012658229884,10.201600000000026,0.8448471209046391,0.5230687217260733,agg6,8,kv-t-c0.9,True
765.2942958088204,0.09721518987362288,0.8182278481008325,1.9010970464132697,10.197600000000028,0.845389552050456,0.5262023971223468,agg6,8,kv-t-c1.0,True
774.7942426146419,1.9740084388186006,6.297383966244524,8.860084388185896,17.849639999999976,0.2618632566908779,0.5327343872457997,agg6,16,rr,False
1150.5583738969003,2.773333333333312,6.4837130801688545,8.687257383966426,11.471999999999833,0.23272669434427104,0.7911029491391651,agg6,16,ll,False
1172.3105398806706,0.09991561181436737,0.8614345991559276,2.00911392405078,12.103819999999994,0.8374198989850353,0.8060593416615555,agg6,16,kv-nvda,True
