throughput_tok_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_ms,hit_rate,req_per_s,pd,conc,policy,sla_pass
683.2427082214884,1.3581376923066273,3.6366810256408826,5.119403846153546,10.42169499999991,0.005081555218783225,0.4697852223013626,1:5,8,rr,True
683.2427082214884,1.3581376923066273,3.6366810256408826,5.119403846153546,10.42169499999991,0.005081555218783225,0.4697852223013626,1:5,8,ll,True
683.2427082214884,1.3581376923066273,3.6366810256408826,5.119403846153546,10.42169499999991,0.005081555218783225,0.4697852223013626,1:5,8,kv-nvda,True
683.2427082214884,1.3581376923066273,3.6366810256408826,5.119403846153546,10.42169499999991,0.005081555218783225,0.4697852223013626,1:5,8,kv-t-c0.5,True
683.2427082214884,1.3581376923066273,3.6366810256408826,5.119403846153546,10.42169499999991,0.005081555218783225,0.4697852223013626,1:5,8,kv-t-c0.6,True
683.2427082214884,1.3581376923066273,3.6366810256408826,5.119403846153546,10.42169499999991,0.005081555218783225,0.4697852223013626,1:5,8,kv-t-c0.7,True
683.2427082214884,1.3581376923066273,3.6366810256408826,5.119403846153546,10.42169499999991,0.005081555218783225,0.4697852223013626,1:5,8,kv-t-c0.8,True
683.2427082214884,1.3581376923066273,3.6366810256408826,5.119403846153546,10.42169499999991,0.005081555218783225,0.4697852223013626,1:5,8,kv-t-c0.9,True
683.2427082214884,1.3581376923066273,3.6366810256408826,5.119403846153546,10.42169499999991,0.005081555218783225,0.4697852223013626,1:5,8,kv-t-c1.0,True
683.2427082214884,1.3581376923066273,3.6366810256408826,5.119403846153546,10.42169499999991,0.005081555218783225,0.4697852223013626,1:5,8,kv-s1.5-c0.8,True
683.2427082214884,1.3581376923066273,3.6366810256408826,5.119403846153546,10.42169499999991,0.005081555218783225,0.4697852223013626,1:5,8,kv-s3.0-c0.8,True
1174.566243582375,3.2246158974362515,8.162593846153868,11.429217692308157,10.52623999999989,0.005081555218783225,0.807610322377778,1:5,16,rr,False
