throughput_tok_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_ms,hit_rate,req_per_s,pd,conc,policy,sla_pass
469.5787657371849,1.031111111111386,3.278222222223121,4.653511111110674,15.733149999999696,0.2618632566908779,0.3228737931562821,agg6,8,rr,True
498.03954575199634,1.4876444444444132,3.4346666666660894,4.586666666666588,14.863749999999522,0.22797648537021895,0.34244290630632546,agg6,8,ll,True
479.81938558291586,0.051199999999880674,0.4224000000003798,1.0012444444437278,16.221899999999767,0.8448304623124454,0.3299150565504476,agg6,8,kv-nvda,True
476.6066029985606,0.051199999999880674,0.4167111111109989,0.9998222222220647,16.278249999999755,0.8455123235929252,0.32770600585376897,agg6,8,kv-s1.5-c0.8,True
475.0293057044654,0.051199999999880674,0.4167111111109989,0.9998222222220647,16.26789999999975,0.8464039005751322,0.32662148500777166,agg6,8,kv-s3.0-c0.8,True
479.81938558291586,0.051199999999880674,0.4224000000003798,1.0012444444437278,16.221899999999767,0.8448304623124454,0.3299150565504476,agg6,8,kv-t-c0.5,True
476.6066029985606,0.051199999999880674,0.4167111111109989,0.9998222222220647,16.278249999999755,0.8455123235929252,0.32770600585376897,agg6,8,kv-t-c0.6,True
475.9764623341605,0.051199999999880674,0.4167111111109989,0.9998222222220647,16.308149999999777,0.8453553220664961,0.3272727326280994,agg6,8,kv-t-c0.7,True
477.65629966871074,0.051199999999880674,0.4167111111109989,0.9998222222220647,16.21844999999977,0.8460725543304011,0.3284277581353544,agg6,8,kv-t-c0.8,True
477.65629966871074,0.051199999999880674,0.4167111111109989,0.9998222222220647,16.21844999999977,0.8460725543304011,0.3284277581353544,agg6,8,kv-t-c0.9,True
475.5390960511179,0.051199999999880674,0.4167111111109989,0.9998222222220647,16.404749999999765,0.8461056433148956,0.32697200755041633,agg6,8,kv-t-c1.0,True
748.7758646605973,1.0396444444445478,3.2782222222222117,4.653511111110674,18.67485000000001,0.2618632566908779,0.5148446251978755,agg6,16,rr,True
804.9285748747023,1.4506666666666206,3.427555555555955,4.57528888888919,17.79740000000033,0.23402127233763179,0.5534542043903486,agg6,16,ll,True
790.6029192998228,0.051199999999880674,0.4238222222220429,0.9998222222220647,18.98879999999998,0.8434900161405784,0.5436041449489886,agg6,16,kv-nvda,True
755.8090756084366,0.05262222222199853,0.4280888888888512,1.0012444444446373,18.96579999999998,0.8423458218767479,0.5196805327441467,agg6,16,kv-s1.5-c0.8,True
763.1485773797257,0.051199999999880674,0.4238222222220429,0.9998222222220647,19.000300000000095,0.8457941504608611,0.5247270402731938,agg6,16,kv-s3.0-c0.8,True
790.6029192998228,0.051199999999880674,0.4238222222220429,0.9998222222220647,18.98879999999998,0.8434900161405784,0.5436041449489886,agg6,16,kv-t-c0.5,True
755.8090756084366,0.05262222222199853,0.4280888888888512,1.0012444444446373,18.96579999999998,0.8423458218767479,0.5196805327441467,agg6,16,kv-t-c0.6,True
727.7368698661796,0.051199999999880674,0.4238222222220429,0.9998222222220647,19.094599999999957,0.8447051805711524,0.50037859617545,agg6,16,kv-t-c0.7,True
768.2174729002645,0.051199999999880674,0.42666666666673336,1.0581333333334442,18.92210000000009,0.8445068748640785,0.5282123203651503,agg6,16,kv-t-c0.8,True
748.7231786432758,0.051199999999880674,0.4167111111109989,0.9998222222220647,18.91519999999996,0.8449801614422964,0.5148083992534759,agg6,16,kv-t-c0.9,True
770.8980086819539,0.051199999999880674,0.4238222222220429,1.0012444444446373,18.993400000000005,0.8457770354688812,0.5300554078696853,agg6,16,kv-t-c1.0,True
927.1076282091699,1.0339555555556217,3.2782222222222117,4.653511111111129,21.68324999999994,0.2618632566908779,0.6374622926445391,agg6,24,rr,False
976.7964954121394,1.4008888888888578,3.2924444444442997,4.5752888888887355,20.829949999999915,0.2577533766167677,0.6716274512974767,agg6,24,ll,False
944.6050530881496,0.05120000000010805,0.44231111111093924,1.066666666666606,21.997200000000085,0.8413243991553866,0.6494932027992482,agg6,24,kv-nvda,False
963.8693769117899,0.05120000000010805,0.4252444444446155,1.0012444444446373,21.839650000000002,0.8436538636637995,0.6627390004361261,agg6,24,kv-s1.5-c0.8,False
980.4020481649363,0.051199999999880674,0.4238222222222703,1.0012444444446373,21.886800000000015,0.8458701410252519,0.6741065635969714,agg6,24,kv-s3.0-c0.8,False
944.6050530881496,0.05120000000010805,0.44231111111093924,1.066666666666606,21.997200000000085,0.8413243991553866,0.6494932027992482,agg6,24,kv-t-c0.5,False
963.8693769117899,0.05120000000010805,0.4252444444446155,1.0012444444446373,21.839650000000002,0.8436538636637995,0.6627390004361261,agg6,24,kv-t-c0.6,False
